"articleid"	"citation"	"sampleid"	"study"	"sample"	"measure"	"reliability"	"n"	"estimate"	"ICyi"	"ICvi"	"TRRyi"	"TRRvi"	"splithalf"	"parts"	"parts_provided"	"delay"	"aggregate"	"aggregate_num"	"estimate_notes"	"estimate_searchable"	"source"
110	"Payne, B. K., Cheng, C. M., Govorun, O., & Stewart, B. D. (2005). An inkblot for attitudes: affect misattribution as implicit measurement. Journal of Personality and Social Psychology, 89, 277–293."	216	"3"	1	"AMP"	"IC"	45	0.95	2.99573227355399	0.0507399577167019	NA	NA	NA	12	NA	NA	NA	NA	NA	"Yes"	"OrigPub"
110	"Payne, B. K., Cheng, C. M., Govorun, O., & Stewart, B. D. (2005). An inkblot for attitudes: affect misattribution as implicit measurement. Journal of Personality and Social Psychology, 89, 277–293."	217	"4"	1	"AMP"	"IC"	38	0.9	2.30258509299405	0.0606060606060606	NA	NA	NA	12	NA	NA	NA	NA	NA	"Yes"	"OrigPub"
110	"Payne, B. K., Cheng, C. M., Govorun, O., & Stewart, B. D. (2005). An inkblot for attitudes: affect misattribution as implicit measurement. Journal of Personality and Social Psychology, 89, 277–293."	218	"5"	1	"AMP"	"IC"	39	0.9	2.30258509299405	0.058968058968059	NA	NA	NA	12	NA	NA	NA	NA	NA	"Yes"	"OrigPub"
110	"Payne, B. K., Cheng, C. M., Govorun, O., & Stewart, B. D. (2005). An inkblot for attitudes: affect misattribution as implicit measurement. Journal of Personality and Social Psychology, 89, 277–293."	219	"6"	1	"AMP"	"IC"	55	0.85	1.89711998488588	0.0411663807890223	NA	NA	NA	12	NA	NA	NA	NA	NA	"Yes"	"OrigPub"
111	"Payne, B. K., Govorun, O., & Arbuckle, N. L. (2008). Automatic attitudes and alcohol: Does implicit liking predict drinking? Cognition & Emotion, 22, 238-271. "	220	"1"	1	"AMP"	"IC"	43	0.92	2.52572864430826	0.0509013785790032	NA	NA	NA	24	NA	NA	NA	NA	NA	"Yes"	"Review"
111	"Payne, B. K., Govorun, O., & Arbuckle, N. L. (2008). Automatic attitudes and alcohol: Does implicit liking predict drinking? Cognition & Emotion, 22, 238-271. "	221	"2"	1	"AMP"	"IC"	58	0.89	2.20727491318972	0.0372670807453416	NA	NA	NA	24	NA	NA	NA	NA	NA	"Yes"	"Review"
111	"Payne, B. K., Govorun, O., & Arbuckle, N. L. (2008). Automatic attitudes and alcohol: Does implicit liking predict drinking? Cognition & Emotion, 22, 238-271. "	221	"2"	1	"Evaluative Priming"	"IC"	58	0.12	0.127833371509885	0.0372670807453416	NA	NA	NA	24	NA	NA	NA	NA	NA	"Yes"	"Review"
111	"Payne, B. K., Govorun, O., & Arbuckle, N. L. (2008). Automatic attitudes and alcohol: Does implicit liking predict drinking? Cognition & Emotion, 22, 238-271. "	221	"2"	1	"IAT"	"IC"	58	0.79	1.56064774826467	0.0366300366300366	NA	NA	NA	40	NA	NA	NA	NA	NA	"Yes"	"Review"
111	"Payne, B. K., Govorun, O., & Arbuckle, N. L. (2008). Automatic attitudes and alcohol: Does implicit liking predict drinking? Cognition & Emotion, 22, 238-271. "	222	"3"	1	"AMP"	"IC"	99	0.93	2.65926003693278	0.0215150156880323	NA	NA	NA	24	NA	NA	NA	NA	NA	"Yes"	"Review"
111	"Payne, B. K., Govorun, O., & Arbuckle, N. L. (2008). Automatic attitudes and alcohol: Does implicit liking predict drinking? Cognition & Emotion, 22, 238-271. "	223	"4"	1	"AMP"	"IC"	54	0.91	2.40794560865187	0.040133779264214	NA	NA	NA	24	NA	NA	NA	NA	NA	"Yes"	"Review"
112	"Payne, B. K., McClernon, J. F., & Dobbins, I. G. (2007). Automatic affective responses to smoking cues. Experimental and Clinical Psychopharmacology, 15, 400-409. "	224	"1"	NA	"AMP"	"IC"	60	0.94	2.81341071676004	0.0350672121566335	NA	NA	NA	60	NA	NA	NA	NA	NA	"Yes"	"Review"
113	"Payne, B.K., Brown-Iannuzzi, J., Burkley, M., Arbuckle, N.L., Cooley, E., Cameron, C.D., Lundberg, K.B. (2013). Intention invention and the Affect Misattribution Procedure: Reply to Bar-Anan and Nosek (2012). "	225	"1"	1	"AMP"	"IC"	288	0.59	0.891598119283784	0.013986013986014	NA	NA	NA	2	NA	NA	NA	NA	NA	"Yes"	"Review"
114	"Perugini, M., Richetin, J., & Zogmaister, C. (2013). Indirect measures as a symbol for evaluative change. Cognition & Emotion 28, 208-229. "	226	"1"	1	"IAT"	"IC"	264	0.86	1.96611285637283	0.0152671755725191	NA	NA	NA	2	NA	NA	NA	NA	NA	"Yes"	"Review"
114	"Perugini, M., Richetin, J., & Zogmaister, C. (2013). Indirect measures as a symbol for evaluative change. Cognition & Emotion 28, 208-229. "	227	"2"	1	"AMP"	"IC"	138	0.83	1.77195684193187	0.0294117647058824	NA	NA	0.71	2	NA	NA	NA	NA	NA	"Yes"	"Review"
114	"Perugini, M., Richetin, J., & Zogmaister, C. (2013). Indirect measures as a symbol for evaluative change. Cognition & Emotion 28, 208-229. "	228	"3"	1	"IAT"	"IC"	73	0.86	1.96611285637283	0.0563380281690141	NA	NA	NA	2	NA	NA	NA	NA	NA	"Yes"	"Review"
115	"Pilch, I., & Hyla, M. (2017). Narcissism and self-esteem revisited: The relationships between the subscales of the NPI and explicit/implicit self-esteem. Polish Psychological Bulletin, 48, 264–278."	229	"1"	1	"IRAP"	"IC"	49	0.81	1.66073120682165	0.0851063829787234	NA	NA	NA	2	NA	NA	"Average of 4 trial types"	4	NA	"No"	"Search"
116	"Pirutinsky, S., Carp, S., & Rosmarin, D. H. (2017). A Paradigm to Assess Implicit Attitudes towards God: The Positive/Negative God Associations Task. Journal of Religion and Health, 56, 305–319."	230	"1"	1	"GNAT"	"IC"	381	0.8	1.6094379124341	0.0105540897097625	NA	NA	0.67	2	NA	NA	"Averaged across estimates for single blocks"	2	"Split-half reliability for D'"	"No"	"Search"
116	"Pirutinsky, S., Carp, S., & Rosmarin, D. H. (2017). A Paradigm to Assess Implicit Attitudes towards God: The Positive/Negative God Associations Task. Journal of Religion and Health, 56, 305–319."	230	"1"	1	"GNAT"	"TRR"	98	0.44	NA	NA	0.472230804420426	0.0105263157894737	NA	NA	NA	"12 months "	"Averaged across estimates for single blocks"	2	NA	"No"	"Search"
117	"Prestwich, A., Perugini, M., Hurling, R., Richetin, J. (2010). Using the self to change implicit attitudes. European Journal of Social Psychology, 40, 61-71. "	231	"1"	1	"IAT"	"IC"	40	0.83	1.77195684193187	0.105263157894737	NA	NA	NA	2	"No"	NA	NA	NA	NA	"Yes"	"Review"
117	"Prestwich, A., Perugini, M., Hurling, R., Richetin, J. (2010). Using the self to change implicit attitudes. European Journal of Social Psychology, 40, 61-71. "	232	"2"	1	"IAT"	"IC"	81	0.56	0.82098055206983	0.0506329113924051	NA	NA	NA	2	"No"	NA	NA	NA	"implicit preference for drink A over neutral primes"	"Yes"	"Review"
117	"Prestwich, A., Perugini, M., Hurling, R., Richetin, J. (2010). Using the self to change implicit attitudes. European Journal of Social Psychology, 40, 61-71. "	233	"3"	1	"AMP"	"IC"	44	0.85	1.89711998488588	0.0952380952380952	NA	NA	NA	2	"No"	NA	NA	NA	"implicit preference for drink A over neutral primes"	"Yes"	"Review"
118	"Pryor, J. B., Reeder, G. D., Wesselmann, E. D., Williams, K. D., & Wirth. J. H. (2013). The influence of social norms upon behavioral expressions of implicit and explicit weight-related stigma in an interactive game. Yale Journal of Biology and Medicine 86, 189-201."	234	"1"	1	"AMP"	"IC"	94	0.74	1.34707364796661	0.0434782608695652	NA	NA	NA	2	"No"	NA	"Average of 2 trial types"	2	NA	"No"	"Review"
119	"Rae, J. R., & Olson, K. R. (2018). Test-retest reliability and predictive validity of the implicit association test in children. Developmental Psychology, 54, 308–330."	235	"1"	1	"IAT"	"IC"	101	0.59	0.891598119283784	0.0404040404040404	NA	NA	NA	2	NA	NA	NA	NA	"T1. Sample size from # of participants who contributed data to TRR"	"Yes"	"Search"
119	"Rae, J. R., & Olson, K. R. (2018). Test-retest reliability and predictive validity of the implicit association test in children. Developmental Psychology, 54, 308–330."	235	"1"	1	"IAT"	"IC"	101	0.64	1.02165124753198	0.0404040404040404	NA	NA	NA	2	NA	NA	NA	NA	"T2. Sample size from # of participants who contributed data to TRR"	"Yes"	"Search"
119	"Rae, J. R., & Olson, K. R. (2018). Test-retest reliability and predictive validity of the implicit association test in children. Developmental Psychology, 54, 308–330."	235	"1"	1	"IAT"	"TRR"	101	0.34	NA	NA	0.354092528962243	0.0102040816326531	NA	NA	NA	"same session (10 minutes)"	NA	NA	"Sample size from # of participants who contributed data to TRR"	"Yes"	"Search"
119	"Rae, J. R., & Olson, K. R. (2018). Test-retest reliability and predictive validity of the implicit association test in children. Developmental Psychology, 54, 308–330."	236	"2"	1	"IAT"	"IC"	98	0.66	1.07880966137193	0.0416666666666667	NA	NA	NA	2	NA	NA	NA	NA	"T1. Sample size from # of participants who contributed data to TRR"	"Yes"	"Search"
119	"Rae, J. R., & Olson, K. R. (2018). Test-retest reliability and predictive validity of the implicit association test in children. Developmental Psychology, 54, 308–330."	236	"2"	1	"IAT"	"IC"	98	0.61	0.941608539858445	0.0416666666666667	NA	NA	NA	2	NA	NA	NA	NA	"T2. Sample size from # of participants who contributed data to TRR"	"Yes"	"Search"
119	"Rae, J. R., & Olson, K. R. (2018). Test-retest reliability and predictive validity of the implicit association test in children. Developmental Psychology, 54, 308–330."	236	"2"	1	"IAT"	"TRR"	98	0.25	NA	NA	0.255412811882995	0.0105263157894737	NA	NA	NA	"1 month"	NA	NA	NA	"Yes"	"Search"
119	"Rae, J. R., & Olson, K. R. (2018). Test-retest reliability and predictive validity of the implicit association test in children. Developmental Psychology, 54, 308–330."	237	"3"	1	"IAT"	"IC"	98	0.73	1.30933331998376	0.0416666666666667	NA	NA	NA	2	NA	NA	NA	NA	"T1. Sample size from # of participants who contributed data to TRR"	"Yes"	"Search"
119	"Rae, J. R., & Olson, K. R. (2018). Test-retest reliability and predictive validity of the implicit association test in children. Developmental Psychology, 54, 308–330."	237	"3"	1	"IAT"	"IC"	98	0.82	1.71479842809193	0.0416666666666667	NA	NA	NA	2	NA	NA	NA	NA	"T2. Sample size from # of participants who contributed data to TRR"	"Yes"	"Search"
119	"Rae, J. R., & Olson, K. R. (2018). Test-retest reliability and predictive validity of the implicit association test in children. Developmental Psychology, 54, 308–330."	237	"3"	1	"IAT"	"TRR"	98	0.63	NA	NA	0.741416144081269	0.0105263157894737	NA	NA	NA	"same session (10 minutes)"	NA	NA	NA	"Yes"	"Search"
119	"Rae, J. R., & Olson, K. R. (2018). Test-retest reliability and predictive validity of the implicit association test in children. Developmental Psychology, 54, 308–330."	238	"4"	1	"IAT"	"IC"	90	0.8	1.6094379124341	0.0454545454545455	NA	NA	NA	2	NA	NA	NA	NA	"T1. Sample size from # of participants who contributed data to TRR"	"Yes"	"Search"
119	"Rae, J. R., & Olson, K. R. (2018). Test-retest reliability and predictive validity of the implicit association test in children. Developmental Psychology, 54, 308–330."	238	"4"	1	"IAT"	"IC"	90	0.72	1.27296567581289	0.0454545454545455	NA	NA	NA	2	NA	NA	NA	NA	"T2. Sample size from # of participants who contributed data to TRR"	"Yes"	"Search"
119	"Rae, J. R., & Olson, K. R. (2018). Test-retest reliability and predictive validity of the implicit association test in children. Developmental Psychology, 54, 308–330."	238	"4"	1	"IAT"	"TRR"	90	0.56	NA	NA	0.632833186665638	0.0114942528735632	NA	NA	NA	"1 month"	NA	NA	NA	"Yes"	"Search"
119	"Rae, J. R., & Olson, K. R. (2018). Test-retest reliability and predictive validity of the implicit association test in children. Developmental Psychology, 54, 308–330."	239	"5"	1	"IAT"	"IC"	88	0.73	1.30933331998376	0.0465116279069767	NA	NA	NA	2	NA	NA	NA	NA	"T1. Sample size from # of participants who contributed data to TRR"	"Yes"	"Search"
119	"Rae, J. R., & Olson, K. R. (2018). Test-retest reliability and predictive validity of the implicit association test in children. Developmental Psychology, 54, 308–330."	239	"5"	1	"IAT"	"IC"	88	0.79	1.56064774826467	0.0465116279069767	NA	NA	NA	2	NA	NA	NA	NA	"T2. Sample size from # of participants who contributed data to TRR"	"Yes"	"Search"
119	"Rae, J. R., & Olson, K. R. (2018). Test-retest reliability and predictive validity of the implicit association test in children. Developmental Psychology, 54, 308–330."	239	"5"	1	"IAT"	"TRR"	88	0.56	NA	NA	0.632833186665638	0.0117647058823529	NA	NA	NA	"1 year"	NA	NA	NA	"Yes"	"Search"
120	"Reinecke, A., Becker, E. S., & Rinck, M. (2010). Three indirect tasks assessing implicit threat associations and behavioral response tendencies test-retest reliability and validity. Journal of Psychology, 218, 4–11."	240	"1"	1	"AAT"	"IC"	75	0.66	1.07880966137193	0.0292237442922374	NA	NA	NA	16	NA	NA	NA	NA	"T1"	"Yes"	"Search"
120	"Reinecke, A., Becker, E. S., & Rinck, M. (2010). Three indirect tasks assessing implicit threat associations and behavioral response tendencies test-retest reliability and validity. Journal of Psychology, 218, 4–11."	240	"1"	1	"AAT"	"IC"	75	0.7	1.20397280432594	0.0292237442922374	NA	NA	NA	16	NA	NA	NA	NA	"T2"	"Yes"	"Search"
120	"Reinecke, A., Becker, E. S., & Rinck, M. (2010). Three indirect tasks assessing implicit threat associations and behavioral response tendencies test-retest reliability and validity. Journal of Psychology, 218, 4–11."	240	"1"	1	"AAT"	"TRR"	75	0.35	NA	NA	0.365443754271396	0.0138888888888889	NA	NA	NA	"3-21 days (mean = 9 days)"	NA	NA	NA	"Yes"	"Search"
120	"Reinecke, A., Becker, E. S., & Rinck, M. (2010). Three indirect tasks assessing implicit threat associations and behavioral response tendencies test-retest reliability and validity. Journal of Psychology, 218, 4–11."	240	"1"	1	"EAST"	"IC"	75	0.44	0.579818495252942	0.0292237442922374	NA	NA	NA	16	NA	NA	NA	NA	"T1"	"Yes"	"Search"
120	"Reinecke, A., Becker, E. S., & Rinck, M. (2010). Three indirect tasks assessing implicit threat associations and behavioral response tendencies test-retest reliability and validity. Journal of Psychology, 218, 4–11."	240	"1"	1	"EAST"	"IC"	75	0.49	0.673344553263766	0.0292237442922374	NA	NA	NA	16	NA	NA	NA	NA	"T2"	"Yes"	"Search"
120	"Reinecke, A., Becker, E. S., & Rinck, M. (2010). Three indirect tasks assessing implicit threat associations and behavioral response tendencies test-retest reliability and validity. Journal of Psychology, 218, 4–11."	240	"1"	1	"EAST"	"TRR"	75	0.42	NA	NA	0.447692023527421	0.0138888888888889	NA	NA	NA	"3-21 days (mean = 9 days)"	NA	NA	NA	"Yes"	"Search"
120	"Reinecke, A., Becker, E. S., & Rinck, M. (2010). Three indirect tasks assessing implicit threat associations and behavioral response tendencies test-retest reliability and validity. Journal of Psychology, 218, 4–11."	241	"2"	1	"Evaluative Priming"	"IC"	69	0.75	1.38629436111989	0.0597014925373134	NA	NA	NA	2	"No"	"Separate sessions, but no information apst that"	NA	NA	"First session"	"Yes"	"Search"
120	"Reinecke, A., Becker, E. S., & Rinck, M. (2010). Three indirect tasks assessing implicit threat associations and behavioral response tendencies test-retest reliability and validity. Journal of Psychology, 218, 4–11."	241	"2"	1	"Evaluative Priming"	"IC"	69	0.53	0.755022584278033	0.0597014925373134	NA	NA	NA	2	"No"	"Separate sessions, but no information apst that"	NA	NA	"Second session"	"Yes"	"Search"
120	"Reinecke, A., Becker, E. S., & Rinck, M. (2010). Three indirect tasks assessing implicit threat associations and behavioral response tendencies test-retest reliability and validity. Journal of Psychology, 218, 4–11."	241	"2"	1	"Evaluative Priming"	"TRR"	69	0.63	NA	NA	0.741416144081269	0.0151515151515152	NA	NA	NA	NA	NA	NA	NA	"Yes"	"Search"
121	"Reinecke, A., Becker, E. S., Hoyer, J., & Rinck, M. (2010). Generalized implicit fear associations in generalized anxiety disorder. Depression and Anxiety, 27, 252–259."	242	"1"	1	"ST-IAT"	"IC"	62	0.34	0.415515443961666	0.0337552742616034	NA	NA	NA	80	NA	NA	NA	NA	NA	"Yes"	"Search"
122	"Richetin, J., Perugini, M., Adjali, I., & Hurling, R. (2007). The moderator role of intuitive versus deliberative decision making for the predictive validity of implicit and explicit measures. European Journal of Personality, 21, 529–546."	243	"1"	1	"EAST"	"IC"	102	0.81	1.66073120682165	0.04	NA	NA	NA	2	NA	NA	NA	NA	NA	"Yes"	"Author"
122	"Richetin, J., Perugini, M., Adjali, I., & Hurling, R. (2007). The moderator role of intuitive versus deliberative decision making for the predictive validity of implicit and explicit measures. European Journal of Personality, 21, 529–546."	243	"1"	1	"ST-IAT"	"IC"	102	0.78	1.51412773262978	0.04	NA	NA	NA	2	NA	NA	NA	NA	NA	"Yes"	"Author"
123	"Rinck, M., & Becker, E. S. (2007). Approach and avoidance in fear of spiders. Journal of Behavior Therapy and Experimental Psychiatry, 38, 105–120."	244	"1"	1	"AAT"	"IC"	47	0.8	1.6094379124341	0.0888888888888889	NA	NA	NA	2	NA	NA	NA	NA	NA	"Yes"	"OrigPub"
123	"Rinck, M., & Becker, E. S. (2007). Approach and avoidance in fear of spiders. Journal of Behavior Therapy and Experimental Psychiatry, 38, 105–120."	245	"2"	1	"AAT"	"IC"	47	0.76	1.42711635564015	0.0888888888888889	NA	NA	NA	2	NA	NA	NA	NA	NA	"Yes"	"OrigPub"
123	"Rinck, M., & Becker, E. S. (2007). Approach and avoidance in fear of spiders. Journal of Behavior Therapy and Experimental Psychiatry, 38, 105–120."	246	"3"	1	"AAT"	"IC"	45	0.71	1.23787435600162	0.0930232558139535	NA	NA	NA	2	NA	NA	NA	NA	NA	"Yes"	"OrigPub"
124	"Rinck, M., Wiers, R.W., Becker, E.S., & Lindenmeyer, J. (2018). Relapse prevention in abstinent alcoholics by Cognitive Bias Modification: Clinical effects of combining Approach Bias Modification and Attention Bias Modification. Journal of Consulting and Clinical Psychology, 86, 1005-1016."	247	"1"	1	"AAT"	"IC"	774	0.58	0.867500567704723	0.00272702481592582	NA	NA	NA	20	NA	NA	NA	NA	"pretest"	"Yes"	"Author"
124	"Rinck, M., Wiers, R.W., Becker, E.S., & Lindenmeyer, J. (2018). Relapse prevention in abstinent alcoholics by Cognitive Bias Modification: Clinical effects of combining Approach Bias Modification and Attention Bias Modification. Journal of Consulting and Clinical Psychology, 86, 1005-1016."	247	"1"	1	"AAT"	"IC"	774	0.55	0.798507696217772	0.00272702481592582	NA	NA	NA	20	NA	NA	NA	NA	"posttest"	"Yes"	"Author"
124	"Rinck, M., Wiers, R.W., Becker, E.S., & Lindenmeyer, J. (2018). Relapse prevention in abstinent alcoholics by Cognitive Bias Modification: Clinical effects of combining Approach Bias Modification and Attention Bias Modification. Journal of Consulting and Clinical Psychology, 86, 1005-1016."	247	"1"	1	"AAT"	"TRR"	774	0.01	NA	NA	0.0100003333533347	0.0012970168612192	NA	NA	NA	"2 weeks to 10 weeks"	NA	NA	NA	"Yes"	"Author"
125	"Robey, K. L., Beckley, L., & Kirschner, M. (2006). Implicit infantilizing attitudes about disability. Journal of Developmental and Physical Disabilities, 18, 441–453."	248	"1"	1	"IAT"	"TRR"	30	0.43	NA	NA	0.459896681212679	0.037037037037037	NA	NA	NA	"5 days"	NA	NA	"infantilization"	"Yes"	"Search"
